customer_id,first_name,last_name,email,phone,address,city,state,zip_code,account_open_date,customer_segment,risk_score,annual_income,birth_date,employment_status,marital_status
CUST002646,Samantha,Wright,samantha.wright@smith-miller.com,608-439-9305,827 Wood Hollow Suite 922,Santiagoton,CO,77952,2017-03-04,Standard,532,68707.0,1985-10-23,Employed,Married
CUST002647,Steven,Salazar,steven.salazar@conley-mccoy.com,271.919.3517,5081 Williams Unions,Fosterborough,MD,21874,2018-07-18,Standard,594,,1979-05-20,Employed,Single
CUST002648,Curtis,Carpenter,curtis.carpenter@rivera-pratt.net,955-442-7244x753,48292 Tammie Ridge,West Erica,VA,88908,2021-09-02,Standard,439,72530.0,1978-04-16,Self-Employed,Married
CUST002649,TERESA,Morris,teresa.morris@butler-martinez.com,(511) 453-6517,1150 Mario Land Apt. 800,Rosstown,MI,55996,2024-02-26,Basic,652,21882.0,2007-07-25,Employed,Married
CUST002650,Timothy,Barrett,timothy.barrett@bowman.biz,(118) 141-9807,380 Rebecca Manors Apt. 993,Morenobury,NE,77185,2022-09-07,Basic,785,33913.0,1951-11-08,Employed,Married
CUST002651,Carrie,Oliver,carrie.oliver@bates-chavez.com,001-316-830-9165,47215 Mark Shores,North Chloemouth,NY,59477,2024-06-06,Premium,513,87120.0,1975-03-18,Retired,Married
CUST002652,Brian,Lopez,brian.lopez@keller.com,(776) 473-1232,878 Rebecca Centers,Sarahshire,PA,35039,2017-02-09,Standard,850,38715.0,1952-12-04,Self-Employed,Single
CUST002653,MICHAEL,Baker,michael.baker@lucas.org,(275) 802-4451,124 Laura Divide,Zacharyborough,IA,91252,2015-10-31,Standard,726,73894.0,1969-11-10,Employed,Married
CUST002654,CHARLES,Taylor,charles.taylor@english-gross.com,(361) 941-8922,7309 David Burgs Suite 808,Barnesfurt,NJ,69662,2018-09-18,Basic,804,18786.0,1957-08-26,Unemployed,Single
CUST002655,Sara,Roberts,sara.roberts@lee.info,7495450722,0118 James Streets,Dillonborough,MO,28361,2020-06-22,Standard,551,61877.0,2007-05-07,Self-Employed,Single
CUST002656,andrew,Johnson,andrew.johnson@walker.com,516-837-8457,3034 Lindsay Tunnel,East Scottbury,HI,17327,2019-09-06,Basic,778,18798.0,1983-07-15,Employed,Single
CUST002657,DAVID,Hutchinson,david.hutchinson@fields.com,(329)340-0975,93940 Bell Mountain,Crystalview,MH,97535,2019-03-20,Standard,486,64261.0,2005-12-05,Self-Employed,Single
CUST002658,Sherry,Hopkins,sherry.hopkins@brown-walter.com,1954375250,442 Daniel Plains,Jillborough,DC,12736,2023-05-17,Standard,783,51297.0,2000-01-01,Employed,Single
CUST002659,Jerry,Johnson,jerry.johnsonATlucas.com,(736) 438-7150,02930 Pitts Overpass,North Geoffrey,WI,59877,2019-03-22,Standard,675,63275.0,1947-10-31,Employed,Married
CUST002660,MARY,Jackson,mary.jackson@long-lewis.net,542-107-8129,14387 Turner Park,North Michael,MI,81222,2019-11-12,Standard,732,69143.0,2004-02-15,Self-Employed,Married
CUST002661,Robert,Smith,robert.smith@willis.com,891-749-4055,73976 Proctor Green Apt. 391,Dustintown,IN,65897,2019-04-16,Standard,473,36488.0,1969-06-04,Employed,Divorced
CUST002662,Sonia,Brown,sonia.brown@wright-huff.com,204-340-9652,842 Allen Tunnel Apt. 718,Pamburgh,ND,37458,2015-10-14,Premium,515,,1978-06-28,Employed,Single
CUST002663,Courtney,Hines,courtney.hines@richardson.com,774-658-6499,20041 Adams Plaza,Jennastad,MI,74875,2024-03-25,Basic,739,27306.0,1961-02-25,Employed,Widowed
CUST002664,Samantha,Carey,samantha.carey@kane.com,630-574-1244,508 Martin Fort,Christinetown,DC,96672,2023-09-04,Basic,507,26467.0,1970-08-12,Employed,Married
CUST002665,amber,Williams,amber.williams@arnold-perez.biz,(308) 801-7292,44626 Cox Crossing,Elizabethmouth,DC,30517,2019-01-17,Standard,719,72281.0,1966-05-11,Employed,Single
CUST002666,Christopher,Castillo,christopher.castillo@ramirez-barker.com,992.570.5994x461,60684 Jimenez Springs Apt. 674,New Joyburgh,MS,04420,2017-03-14,Standard,444,41368.0,1976-08-15,Employed,Single
CUST002667,SABRINA,Brown,sabrina.brown@cantrell.com,539-403-9334,32586 Bryan Plains,West Aliciaside,SC,79681,2018-10-10,Standard,777,70365.0,1987-12-03,Retired,Married
CUST002668,Maria,Baker,maria.baker@jones.com,+1-760-469-1382x172,667 Jason Shoals,Webbchester,VA,60023,2019-10-14,VIP,465,471955.0,1968-01-12,Employed,Married
CUST002669,Kelly,Small,kelly.smallATwalker-hawkins.net,6796511785,18972 Baldwin Crescent Suite 063,South Crystal,MP,60243,2018-04-14,Standard,732,38526.0,1972-09-09,Employed,Single
CUST002670,Jeanette,Saunders,jeanette.saunders@griffith-martin.biz,1470102834,59364 Timothy Lock Apt. 028,Port Jennifer,NJ,40799,2021-12-16,Basic,743,24107.0,1981-08-30,Retired,Single
CUST002671,pamela,Mckinney,pamela.mckinney@white-richard.com,3752168581,5912 Erica Cliffs,Donnaland,KY,22701,2016-06-25,Standard,545,62931.0,1966-10-23,Employed,Single
CUST002672,  Eddie  ,Horn ,eddie.horn@rosario-peterson.com,357-324-6012,250 Alison Stream,Arroyoshire,DC,05174,2019-02-25,Standard,737,69802.0,1948-06-11,Employed,Married
CUST002673,John,Parsons,john.parsons@vargas-walton.org,(899) 907-3243,9428 Michael Wall,South Bruce,AL,58968,2020-06-28,Standard,689,35496.0,1990-06-28,Employed,Single
CUST002674,Charles,Burke,charles.burke@foster-thomas.biz,+1-917-903-2422x341,117 Barry Estates,Leonfurt,AL,81928,2015-11-27,Standard,569,36104.0,1954-09-14,Retired,Single
CUST002675,Thomas,Martinez,thomas.martinez@pittman.net,1069442836,94315 Dave Throughway Suite 178,Griffithstad,MH,86020,2025-05-21,Basic,498,27077.0,1988-06-16,Unemployed,Widowed
CUST002676,Christopher,Russell,christopher.russell@peters-benton.com,785-495-6539,5696 Katie Mall,New Michael,MS,99689,2021-12-25,Basic,355,27188.0,1990-02-19,Self-Employed,Divorced
CUST002677,Lori,Jacobs,lori.jacobs@soto.info,513-563-5431,27064 Collins Pines,Port Ashley,SD,74787,2024-01-19,Premium,702,92938.0,1962-04-02,Employed,Widowed
CUST002678,Beth,Lawson,beth.lawson@smith.com,279.491.6185,7064 Bradford Ranch Apt. 057,Simmonsland,LA,02116,2019-07-01,Basic,415,18883.0,1991-05-06,Retired,Married
CUST002679,PHILIP,Williams,philip.williams@moore-perry.com,9541616058,88517 Baker Highway Apt. 388,West Amber,HI,94710,2018-02-13,Basic,664,33148.0,1986-04-25,Self-Employed,Married
CUST002680,Matthew,Long,matthew.long@harris-nichols.com,5724910440,989 Justin Trace Apt. 810,South Jasontown,MD,78644,2021-12-27,Standard,610,45608.0,1995-12-31,Retired,Divorced
CUST002681,  MICHAEL  ,Murray ,michael.murray@martinez-smith.com,626-539-9291,69073 Angela Union Apt. 092,North Christineville,KY,79527,2022-11-17,Basic,751,29672.0,1982-07-29,Self-Employed,Single
CUST002682,Daryl,Reyes,daryl.reyes@beard-berry.net,960-716-5578,398 Emily Glens Suite 906,North Christieton,IN,31167,2020-11-11,Premium,604,167314.0,1954-06-12,Retired,Married
CUST002683,  Kim  ,Hernandez ,kim.hernandez@tran.com,(935)237-5572,250 Stacy Walk Suite 206,Wardmouth,NM,53738,2020-07-14,Standard,600,51154.0,1990-07-05,Employed,Divorced
CUST002684,Pamela,Payne,pamela.payne@ruiz.com,936-614-4455,00663 Christina Meadow Suite 574,South Steven,GU,84252,2015-11-06,Basic,759,26833.0,1991-11-15,Unemployed,Married
CUST002685,Ashley,Sweeney,ashley.sweeney@hardin-smith.com,3250503596,043 Christopher Vista Apt. 150,Port Michaelside,IL,49110,2022-05-15,Standard,700,46467.0,1963-09-22,Employed,Single
CUST002686,AMBER,Delgado,amber.delgado@carter.com,382-164-8233,76018 Jacob Knolls Suite 981,Carlsonbury,SD,48489,2017-02-27,Basic,697,29641.0,1987-02-22,Employed,Married
CUST002687,Richard,Serrano,richard.serranoATsherman.com,725-399-0401x939,24457 Serrano Inlet Apt. 595,East Shelleyside,MO,99941,2021-06-29,Standard,720,,1953-08-21,Employed,Divorced
CUST002688,Kathryn,Walker,kathryn.walker@barber.com,(150) 545-3526,521 Bernard Mount Apt. 590,East Isaacstad,PR,60995,2015-11-23,Premium,419,154555.0,1992-10-12,Self-Employed,Single
CUST002689,Justin,Wyatt,justin.wyatt@hicks-hernandez.com,914-118-4002,588 Beard Views Suite 739,New Tracy,GA,84356,2025-07-06,Premium,763,184881.0,1945-02-20,Employed,Single
CUST002690,Michael,Williams,michael.williams@long.org,+1-314-935-3959x569,70367 Thomas Loaf,Port Brandon,MI,85975,2017-07-01,Basic,741,32190.0,2002-06-14,Employed,Single
CUST002691,Tiffany,Mcdonald,tiffany.mcdonaldATdaniels.com,687-289-0529x184,25587 Mario Mountain,North Traci,AK,23991,2017-03-25,Premium,497,109865.0,1995-09-15,Employed,Divorced
CUST002692,Sue,Chavez,sue.chavez@galvan.com,9537340164,609 James Cliff,Gomezmouth,CA,03271,2016-12-21,Standard,613,39444.0,2000-04-26,Employed,Married
CUST002693,  Wendy  ,Reese ,wendy.reese@roberts.com,001-732-220-6152,177 Elliott Brooks,Steventon,AL,52980,2017-07-02,Basic,644,23267.0,1964-12-24,Employed,Married
CUST002694,Mary,Williams,mary.williams@cervantes-cook.com,648.690.9239x360,70660 Snyder Light Suite 273,North Jessica,GA,96387,2024-02-16,Basic,629,33445.0,1981-12-31,Self-Employed,Married
CUST002695,Michelle,Taylor,michelle.taylor@robertson.net,801.362.4445x169,0340 Obrien Pike,Jeffreymouth,VT,06317,2023-09-02,VIP,700,530350.0,1953-06-01,Employed,Widowed
CUST002696,tammy,Gibson,tammy.gibsonATallen-sanchez.org,001-819-416-5459x480,527 Mason Roads,Brownburgh,MI,08462,2024-01-28,Standard,850,73643.0,2001-01-14,Self-Employed,Single
CUST002697,James,Fields,james.fields@joseph.com,8779393859,05384 Clarke Point,East Johnmouth,NY,42023,2023-11-24,Standard,812,74721.0,1972-10-28,Self-Employed,Married
CUST002698,Luis,Hernandez,luis.hernandez@thomas.com,5193692356,211 Thompson Track,Lauraton,TX,17304,2019-05-22,Premium,453,152374.0,1998-08-08,Employed,Single
CUST002699,Cameron,Williams,cameron.williams@campos.com,723-404-3950,9770 Smith Highway Suite 621,Michaelberg,NM,34057,2017-03-13,VIP,743,307012.0,1998-05-22,Retired,Single
CUST002700,REGINALD,Mclean,reginald.mclean@keith.org,419-404-5490x6547,98866 Jones Well Apt. 870,South Josephside,PA,02163,2015-10-19,Basic,849,30893.0,1950-06-04,Retired,Married
CUST002701,Benjamin,Marks,benjamin.marks@wilson.biz,575-572-6193,63592 Navarro Hollow,Rebeccatown,NV,57447,2025-07-01,Basic,708,29316.0,1963-12-24,Employed,Married
CUST002702,Allison,Woodard,allison.woodard@davis.com,737-648-8639,1425 Tyler Hill Apt. 212,Port Jamesfort,WA,28484,2023-08-25,Standard,813,73198.0,1945-06-07,Employed,Married
CUST002703,Daniel,Morris,daniel.morris@thompson.org,742-504-1793,07184 Jordan Rest Apt. 351,Carlaborough,IL,30993,2025-06-20,Standard,850,52308.0,1960-03-27,Unemployed,Single
CUST002704,James,James,james.james@solomon.info,(807)431-1567,658 Richard Burg,Lake Nicholasland,NY,07923,2017-07-22,Standard,803,49047.0,2006-04-07,Retired,Married
CUST002705,Emily,Mills,emily.mills@juarez.com,(107) 849-6805,5515 Howell Fork Apt. 299,Lake Lisaland,GA,66940,2024-06-04,Standard,687,41926.0,1945-02-05,Retired,Divorced
CUST002706,  Tara  ,Stokes ,tara.stokes@key.com,001-882-977-1795,876 Martinez Common Suite 744,Danielfurt,MN,59448,2018-07-11,Standard,806,52006.0,2004-05-11,Employed,Widowed
CUST002707,Megan,Ibarra,megan.ibarra@vang-pitts.net,(248)313-2818,558 Contreras Island,Hebertmouth,GA,51688,2018-04-20,Standard,671,50414.0,1995-03-18,Employed,Single
CUST002708,Daniel,Cortez,daniel.cortez@jefferson-hebert.com,1848823926,6527 Brown Stream,Michaelview,MD,37177,2023-08-11,Standard,653,44607.0,1948-11-25,Self-Employed,Married
CUST002709,  Gregory  ,Brown ,gregory.brownATcervantes.org,361-561-4039,3370 Carol Crossing,East Margaretland,TX,24682,2024-01-20,VIP,597,893618.0,1954-07-03,Self-Employed,Single
CUST002710,Jennifer,Fritz,jennifer.fritz@bell.com,1362419324,422 David Isle Apt. 132,Belltown,ID,38688,2024-11-15,Premium,850,192199.0,1946-06-25,Retired,Single
CUST002711,Scott,Wilson,scott.wilson@davis.com,511-248-8203,187 Darren Stream Suite 297,Robertshaven,KS,86385,2024-04-12,Standard,527,69206.0,1969-04-02,Retired,Married
CUST002712,Logan,Garza,logan.garza@jones-vaughn.com,802-652-7533,4290 Jeffrey Vista,South Davidberg,NY,11252,2016-09-30,Standard,850,63682.0,1951-05-09,Retired,Widowed
CUST002713,CRAIG,Johnson,craig.johnson@roberts.net,3016353438,8052 Jessica Mountain Apt. 207,New Melissa,WI,07863,2021-12-13,Premium,724,137168.0,1970-11-21,Retired,Married
CUST002714,Jeremy,Martinez,jeremy.martinez@riley.com,(153) 950-8396,96767 Jones Lodge Suite 064,Morganhaven,ND,86128,2018-07-15,Standard,440,59920.0,1984-06-15,Retired,Widowed
CUST002715,Larry,Wade,larry.wade@peterson-valenzuela.org,001-488-864-5386x8451,76673 Matthew Extensions Suite 417,East Christopher,FL,50289,2025-03-10,Standard,705,45343.0,2004-09-02,Employed,Single
CUST002716,Angela,Holmes,angela.holmes@abbott.com,(405) 433-9638,9771 Keith Shoal Suite 882,Starkbury,ME,23645,2023-11-01,Standard,334,74315.0,1956-03-07,Employed,Married
CUST002717,Michael,Lopez,michael.lopez@fowler.com,2499944394,2725 Wilson Ferry,North Courtneytown,VT,72408,2018-05-26,Premium,743,150837.0,2004-02-11,Employed,Single
CUST002718,Walter,Green,walter.green@wilson-chen.com,212.216.2757x332,19368 Villa Ridges Suite 480,Port Jennifer,IN,83731,2024-01-25,Basic,782,23753.0,1954-09-30,Employed,Single
CUST002719,Luis,Black,luis.black@maldonado-harper.com,+1-338-846-0749,5561 Latoya Meadow,Port Emilyfort,SD,42881,2024-10-11,Basic,561,34037.0,1952-01-02,Self-Employed,Single
CUST002720,cynthia,Roberts,cynthia.roberts@sparks-flores.net,(366) 502-7132,35717 Payne Station,Jamesview,OR,81206,2023-08-11,Premium,668,138898.0,1946-01-19,Self-Employed,Married
CUST002721,Jill,Nelson,jill.nelson@marshall-hernandez.org,563-257-9374,277 Kenneth Burg,Lauraview,AR,69670,2020-08-21,Basic,850,27366.0,1978-10-20,Employed,Single
CUST002722,Stephanie,Young,stephanie.young@hicks.com,2475582032,2164 Deborah Square Apt. 180,Port Gloria,SD,79703,2018-12-04,Standard,574,46909.0,1984-05-19,Self-Employed,Divorced
CUST002723,  Sheila  ,Flores ,sheila.flores@dennis.com,215-925-6974,3338 Karen Summit Suite 984,South Tiffany,PW,78233,2024-09-28,Premium,491,184456.0,1951-01-18,Employed,Single
CUST002724,Tanner,Eaton,tanner.eaton@schneider.com,4899311140,19363 Navarro Circles Suite 364,Whitefurt,VT,92131,2021-05-21,Standard,850,36679.0,1966-05-23,Retired,Married
CUST002725,Jennifer,White,jennifer.white@williams.com,(291) 426-9799,47608 Lisa Burg Suite 354,Williamsfort,OR,60816,2022-09-19,Basic,850,33377.0,1948-05-29,Employed,Divorced
CUST002726,Michele,Ruiz,michele.ruiz@black-chang.com,(364) 956-3490,9334 Bradley Inlet Suite 800,East Stephanie,TN,80773,2020-02-06,Basic,650,28324.0,1961-12-16,Employed,Single
CUST002727,michael,Jones,michael.jones@jimenez.org,(446) 679-7863,742 Jesse Shoals,Port Ericbury,LA,31729,2022-01-13,Standard,801,52427.0,1974-04-26,Employed,Married
CUST002728,John,Peterson,john.peterson@dillon-pacheco.net,6903126892,91691 Christy Light Apt. 327,Sandersland,MS,29037,2021-11-22,Standard,850,44008.0,1962-05-17,Retired,Married
CUST002729,Dalton,Martinez,dalton.martinez@barton.com,1504397524,4815 Hayden Meadows Apt. 639,Lake Alicehaven,MA,46498,2018-05-20,Basic,538,34724.0,1946-11-18,Retired,Divorced
CUST002730,Peter,Bishop,peter.bishop@klein.biz,154-156-8955,350 Garcia Oval Suite 238,North Stephen,CA,15329,2018-01-23,Standard,577,39840.0,1979-11-30,Employed,Single
CUST002731,Russell,Hooper,russell.hooper@barnes.com,(290) 162-3250,0173 Angie Island,Katherineport,IL,08956,2017-02-03,Standard,834,58445.0,1984-08-15,Employed,Divorced
CUST002732,Tracy,Smith,tracy.smith@hensley.com,(407) 349-8348,1195 Robbins Ville,South Patricia,FM,54529,2022-08-24,Standard,850,61698.0,2006-07-08,Employed,Widowed
CUST002733,Joseph,Watson,joseph.watson@oneal.com,457-573-4049,532 Cherry Crescent,East Jeffrey,DE,54101,2020-07-12,Premium,734,99455.0,1971-01-14,Employed,Married
CUST002734,  Derrick  ,Koch ,derrick.koch@cantrell-navarro.net,575-548-1442,15602 Emily Extension Suite 746,Wallerberg,NM,11721,2021-03-05,Standard,518,61254.0,1966-12-28,Employed,Single
CUST002735,CHARLES,Mcdonald,charles.mcdonald@park.org,562-967-8489,784 Stephen Manor,Williamsonbury,RI,28761,2020-01-08,Basic,850,24898.0,1958-07-16,Employed,Single
CUST002736,Kevin,Curry,kevin.curry@willis.com,(303)352-1048,8138 John Forest Suite 349,East Laura,UT,88796,2022-08-02,Standard,570,47664.0,1953-02-17,Employed,Single
CUST002737,Joshua,Gonzalez,joshua.gonzalez@lara.info,(228)551-0301x6404,621 Allison Point Apt. 690,Johnhaven,OR,10975,2016-09-28,Standard,599,65804.0,1985-05-30,Employed,Married
CUST002738,Dylan,Franklin,dylan.franklin@patrick.com,(394) 165-9653,16641 Underwood Brook Suite 756,North Deborahview,IN,10584,2019-01-18,Standard,701,51953.0,1997-03-02,Employed,Married
CUST002739,Carolyn,Bridges,carolyn.bridgesATrichards-munoz.net,+1-622-935-9634x7262,391 Stewart Expressway,Craigmouth,PR,98369,2024-12-18,Standard,850,61260.0,1945-01-04,Employed,Married
CUST002740,THOMAS,Taylor,thomas.taylor@rich-hall.com,900.425.4064x67651,753 Belinda Curve Apt. 655,Carterville,KS,77388,2017-08-17,Basic,778,22421.0,1946-08-19,Employed,Married
CUST002741,Jill,Richardson,jill.richardson@robinson.com,360-112-4899,228 Kimberly Flats,Nelsonport,MN,50792,2019-11-30,Standard,712,70777.0,1946-02-20,Employed,Married
CUST002742,Laura,Grimes,laura.grimes@gray.com,3359606813,406 Massey Hollow Suite 651,Stevenfort,TN,76211,2017-03-10,Premium,719,166288.0,1959-04-10,Self-Employed,Single
CUST002743,Brent,Mercer,brent.mercer@gordon.com,649-373-5861,0742 Monica Brooks Apt. 794,Anthonyton,AL,08995,2015-09-14,Standard,656,40917.0,2007-03-03,Unemployed,Married
CUST002744,Ryan,Braun,ryan.braun@cantu.biz,496-844-2216x968,793 Porter Island Suite 357,East Linda,TN,26661,2022-11-30,Standard,733,42251.0,1964-07-25,Retired,Divorced
CUST002745,Kiara,Powers,kiara.powers@ward.org,5590214987,8100 Julie Inlet Suite 751,West Traci,NM,31313,2020-06-07,Basic,300,26839.0,1980-07-31,Employed,Single
CUST002746,Amber,Dixon,amber.dixonATpadilla.com,+1-432-487-0789x61783,091 Cortez Lake Suite 322,East John,DC,53168,2024-07-05,Basic,605,17306.0,1950-05-06,Employed,Divorced
CUST002747,Rachel,Mitchell,rachel.mitchell@hanson-luna.net,5102106315,99124 Jared Plaza,Lake Christine,WV,05431,2022-11-09,Standard,686,48575.0,1949-08-15,Employed,Widowed
CUST002748,Zachary,Carrillo,zachary.carrillo@dominguez-webb.info,657.830.2394x84771,39092 John Mills Apt. 183,South Jose,PW,25881,2025-06-02,Standard,477,68729.0,1972-03-12,Employed,Single
CUST002749,Keith,Boyer,keith.boyer@yates-allen.com,+1-281-457-6515,645 Christopher Hollow,West Christopherchester,WV,32756,2020-10-13,Standard,707,38221.0,1950-03-27,Employed,Married
CUST002750,Destiny,Johnson,destiny.johnson@turner-smith.com,163-299-3350,55599 Gonzalez Mission Apt. 056,North Cynthiaport,PR,18851,2015-09-09,Standard,619,69757.0,1955-08-06,Self-Employed,Married
CUST002751,douglas,Cox,douglas.cox@lamb-montgomery.biz,574-921-1775,06011 Crystal Avenue Apt. 223,East Michael,ME,29832,2017-08-27,VIP,850,976533.0,1975-10-15,Employed,Married
CUST002752,Rhonda,Flores,rhonda.flores@miles-rogers.com,909-240-7392,412 Melinda Forges Apt. 459,Gillespieburgh,IN,81895,2022-01-11,Premium,850,178439.0,1953-09-06,Self-Employed,Widowed
CUST002753,Hannah,Medina,hannah.medina@robinson-patterson.com,711-702-7224,9391 Michael Court,Crystalmouth,CA,82764,2024-04-19,Basic,580,28880.0,2003-09-02,Employed,Married
CUST002754,Alyssa,Jones,alyssa.jones@gonzalez-villarreal.org,001-785-515-3209x283,49501 Finley Extension Apt. 064,Martinezmouth,NV,86750,2020-03-26,Basic,627,33717.0,1981-10-12,Retired,Widowed
CUST002755,Jason,Dickerson,jason.dickerson@adams.org,(767) 509-5356,963 Hicks Cove,Lake Robert,OK,95121,2021-10-18,Standard,638,68188.0,1997-01-23,Retired,Single
CUST002756,  austin  ,Collins ,austin.collins@ramirez-mckee.com,8470781521,2828 Phyllis Fields Apt. 551,South Randall,VA,78363,2016-04-27,Standard,582,59986.0,1985-07-05,Employed,Single
CUST002757,Hunter,Gonzales,hunter.gonzales@ellis.org,807-122-7456,22963 Robert Vista Apt. 124,West Tiffanytown,WA,89386,2017-10-03,Basic,679,16775.0,2006-06-21,Retired,Married
CUST002758,Colin,Castillo,colin.castillo@ortega.info,637-277-9386,0420 Solis Stravenue Suite 786,West Holly,TX,35637,2018-02-27,Basic,536,15300.0,1988-12-04,Employed,Married
CUST002759,Charles,Hernandez,charles.hernandez@munoz-wilson.com,(773) 431-5119,87050 Rebecca Circles,Hancockstad,PW,81883,2024-04-29,Standard,480,44971.0,1955-08-07,Unemployed,Married
CUST002760,Henry,Smith,henry.smith@franco.info,6338534455,2325 William Harbor,Sheilatown,DC,75136,2016-10-15,Basic,743,30530.0,1957-01-21,Employed,Divorced
CUST002761,Derek,Mendoza,derek.mendoza@hensley.com,591-765-8064,129 Powell Freeway Apt. 805,Port Melinda,RI,59676,2019-07-29,Standard,744,41793.0,1946-06-28,Employed,Married
CUST002762,Donna,Mays,donna.mays@copeland.info,585-338-2790,377 Allen Keys Suite 095,Port James,GA,85038,2018-04-29,Standard,529,69957.0,1984-03-08,Retired,Single
CUST002763,John,Mooney,john.mooneyATmurphy.net,001-944-233-8902x54712,4485 Cochran Turnpike Suite 892,Curryhaven,MI,94253,2018-10-29,Standard,784,42100.0,1953-12-15,Retired,Married
CUST002764,Katie,Brown,katie.brown@garcia.com,(531) 157-7478,705 Parker Lodge,Daltonview,SC,12202,2024-01-14,Standard,555,47837.0,1955-10-01,Employed,Single
CUST002765,Jeffrey,Burch,jeffrey.burch@jones-torres.com,7905639064,82258 Joseph Bypass,Lake Albertville,TN,16409,2021-06-09,Basic,687,15446.0,1966-05-11,Employed,Divorced
CUST002766,elizabeth,Acosta,elizabeth.acosta@jackson.com,(616) 804-1572,63551 Casey Locks,West Jenna,MI,42237,2019-10-30,Basic,773,28926.0,1997-07-17,Employed,Married
CUST002767,Eric,Snyder,eric.snyder@taylor.net,977-359-6849,20501 Patrick Brooks Apt. 684,Alvarezfort,NE,97636,2016-11-17,Basic,644,22497.0,1955-10-21,Employed,Single
CUST002768,David,Velasquez,david.velasquez@wright-griffin.com,8872371258,431 Melissa Light Suite 116,Port Michael,MA,23955,2017-01-06,Standard,718,69884.0,1982-11-21,Self-Employed,Married
CUST002769,Jeremy,Hines,jeremy.hines@jackson-dyer.com,649-587-4292,9372 Gomez Courts Apt. 158,Thomastown,NJ,09990,2025-06-02,Standard,572,52349.0,1998-06-17,Self-Employed,Married
CUST002770,ashley,King,ashley.king@owens.com,(554) 699-5262,93411 Stephanie Lodge Suite 628,Brandonshire,MO,60304,2022-07-23,Basic,620,31497.0,1990-01-10,Self-Employed,Single
CUST002771,Adam,Sosa,adam.sosa@murray-smith.com,479-825-1264,5016 Marcus Overpass,West Melissahaven,PR,58936,2022-05-07,Basic,619,16544.0,2002-04-27,Employed,Divorced
CUST002772,David,Mendoza,david.mendoza@thompson.info,510-952-9497,4296 Lewis Turnpike Apt. 954,Millermouth,AS,33775,2024-06-15,Standard,538,65619.0,1950-09-24,Employed,Married
CUST002773,Alicia,Freeman,alicia.freeman@ramirez.com,760-508-0443,100 Caldwell Mountains Apt. 760,Lake Gina,WV,48516,2017-11-20,Standard,623,44171.0,1946-08-27,Self-Employed,Married
CUST002774,Lisa,Ellis,lisa.ellis@campbell.com,7356020785,128 John Circle,Johnhaven,AR,16198,2023-03-19,Basic,417,17780.0,1999-03-20,Self-Employed,Married
CUST002775,Amber,Henry,amber.henry@bell.com,278-842-7844,26745 Jones Pike,Davidtown,MS,20226,2024-04-21,Standard,576,45902.0,1963-03-20,Retired,Divorced
CUST002776,  Amanda  ,Shaw ,amanda.shaw@ho.com,8520354545,2205 Lisa Heights Apt. 302,Curtismouth,WI,15649,2019-08-01,Basic,607,20561.0,1999-11-06,Employed,Married
CUST002777,Bryan,Morgan,bryan.morganATortiz-hernandez.org,3445185071,514 Wright Highway,Rossside,KY,70858,2022-08-11,Standard,611,39408.0,1991-01-09,Employed,Single
CUST002778,Kimberly,Morris,kimberly.morrisATtownsend-acosta.biz,282-101-7973,486 Lewis Brook,North Jasmine,NJ,51890,2023-08-14,Standard,613,47737.0,1974-10-24,Employed,Married
CUST002779,Jordan,Taylor,jordan.taylor@turner-hardin.info,(263) 919-4035,1458 Johnson Plains Apt. 999,New Christopherville,AR,22866,2019-06-14,Standard,640,52482.0,1999-06-08,Retired,Single
CUST002780,Brandi,Williams,brandi.williams@livingston.info,001-239-948-8340x3906,87297 Jake Island Apt. 588,Lake Bradley,KS,33551,2024-09-25,Basic,721,16171.0,1986-11-21,Employed,Single
CUST002781,Bridget,Burton,bridget.burton@austin.com,(625)477-9830,5382 John Course,Lake Nicole,CA,78312,2017-11-06,Standard,781,60974.0,1993-07-03,Self-Employed,Married
CUST002782,Patricia,Fields,patricia.fields@taylor.com,6355444675,19436 Justin Via Suite 629,Grantberg,IA,47339,2019-01-22,Basic,552,26316.0,2005-09-20,Employed,Single
CUST002783,Sydney,Frost,sydney.frost@espinoza.biz,714-143-5897,6347 Lisa Meadows,North Michelefort,NH,11784,2016-03-30,Basic,469,23573.0,1979-01-02,Employed,Married
CUST002784,  Ryan  ,Wheeler ,ryan.wheeler@green-foster.com,152-249-4232,4140 Chavez Ville Suite 210,Kylemouth,WA,11752,2017-07-30,Standard,493,39322.0,1950-12-27,Employed,Married
CUST002785,Jesus,Green,jesus.green@soto.com,+1-310-480-7785x859,76960 Tara Ways,West Travis,MP,69363,2019-12-21,VIP,576,216325.0,1970-06-19,Employed,Divorced
CUST002786,Robert,Miller,robert.miller@wilson-pearson.com,168-644-7742,0350 Stephanie Parks,Jonesville,UT,33930,2015-11-19,Standard,597,50789.0,1973-11-22,Unemployed,Married
CUST002787,Shannon,Hall,shannon.hall@marshall.com,594-407-7715,2250 Green Mews Apt. 198,Lake Amy,IL,97988,2022-07-17,Standard,534,70315.0,1980-08-08,Employed,Single
CUST002788,Alexander,Long,alexander.long@cunningham-brown.com,(704) 701-3103,5117 Johnny Walks Apt. 342,Floresfurt,NV,26899,2024-09-20,Standard,455,74246.0,1951-10-21,Employed,Married
